Table	Head	Target	Result	Convers
1	5	30	30.4906	1
1	5	35	35.6538	1
1	6	2.8	3.5028	1
1	6	4	4.331601	1
1	6	5	5.087602	1
1	6	8	8.034599	1
1	6	11	11.1538	1
1	6	15	15.169	1
1	6	20	20.1712	1
1	6	25	25.2532	1
1	6	30	30.4248	1
1	6	35	35.56421	1
1	7	2.8	3.557401	1
1	7	4	4.355401	1
1	7	5	5.187001	1
1	7	8	8.286601	1
1	7	11	11.2532	1
1	7	15	15.1298	1
1	7	20	20.3	1
1	7	25	25.2238	1
1	7	30	30.4738	1
1	7	35	35.4746	1
0	0	2.8	4.1216	1
0	0	4	4.937799	1
0	0	5	5.934599	1
0	0	8	8.521802	1
0	0	11	11.3722	1
0	0	15	15.4504	1
0	0	20	20.5912	1
0	0	25	25.2812	1
0	0	30	30.6152	1
0	0	35	35.8036	1
0	1	2.8	3.481801	1
0	1	4	4.331601	1
0	1	5	5.181401	1
0	1	8	8.042999	1
0	1	11	11.0754	1
0	1	15	15.0486	1
0	1	20	20.125	1
0	1	25	25.1048	1
0	1	30	30.2918	1
0	1	35	35.2254	1
0	2	2.8	2.399601	1
0	2	4	3.9718	1
0	2	5	5.0148	1
0	2	8	7.9828	1
0	2	11	10.9662	1
0	2	15	14.7742	1
0	2	20	19.9668	1
0	2	25	25.0194	1
0	2	30	30.156	1
0	2	35	35.0588	1
0	3	2.8	3.712801	1
0	3	4	4.520601	1
0	3	5	5.4166	1
0	3	8	8.2166	1
0	3	11	11.3274	1
0	3	15	15.3454	1
0	3	20	20.279	1
0	3	25	25.3834	1
0	3	30	30.59	1
0	3	35	35.8274	1
0	4	2.8	3.655401	1
0	4	4	4.492601	1
0	4	5	5.5076	1
0	4	8	8.4434	1
0	4	11	11.4912	1
0	4	15	15.5092	1
0	4	20	20.5856	1
0	4	25	25.6438	1
0	4	30	30.8784	1
0	4	35	35.9646	1
0	5	2.8	3.493001	1
0	5	4	4.5948	1
0	5	5	5.499201	1
0	5	8	6.853002	1
0	5	11	11.039	1
0	5	15	15.1676	1
0	5	20	20.356	1
0	5	25	25.3512	1
0	5	30	28.0616	1
0	5	35	35.6244	1
0	6	2.8	3.5056	1
0	6	4	4.377801	1
0	6	5	5.446	1
0	6	8	8.195601	1
0	6	11	11.0964	1
0	6	15	15.2866	1
0	6	20	20.286	1
0	6	25	25.4226	1
0	6	30	30.5102	1
0	6	35	35.6846	1
0	7	2.8	3.218599	1
0	7	4	4.2994	1
0	7	5	5.243001	1
0	7	8	8.041599	1
0	7	11	11.1426	1
0	7	15	15.0752	1
0	7	20	20.335	1
0	7	25	25.3932	1
0	7	30	30.4808	1
0	7	35	35.6048	1
1	0	2.8	3.488801	1
1	0	4	4.2112	1
1	0	5	5.089002	1
1	0	8	8.065401	1
1	0	11	10.9606	1
1	0	15	15.0304	1
1	0	20	20.1586	1
1	0	25	25.2084	1
1	0	30	30.1532	1
1	0	35	35.119	1
1	1	2.8	3.4958	1
1	1	4	4.366601	1
1	1	5	5.215001	1
1	1	8	7.98	1
1	1	11	11.0824	1
1	1	15	15.127	1
1	1	20	20.1978	1
1	1	25	25.2154	1
1	1	30	30.3408	1
1	1	35	35.511	1
1	2	2.8	3.438401	1
1	2	4	4.319001	1
1	2	5	5.244401	1
1	2	8	8.096201	1
1	2	11	10.955	1
1	2	15	14.966	1
1	2	20	19.9976	1
1	2	25	25.3736	1
1	2	30	30.247	1
1	2	35	35.5782	1
1	3	2.8	3.581201	1
1	3	4	4.397401	1
1	3	5	5.237401	1
1	3	8	8.2152	1
1	3	11	11.1762	1
1	3	15	15.1242	1
1	3	20	20.3434	1
1	3	25	25.2882	1
1	3	30	30.3436	1
1	3	35	35.4186	1
1	4	2.8	3.4062	1
1	4	4	4.393201	1
1	4	5	5.314401	1
1	4	8	8.0626	1
1	4	11	10.9928	1
1	4	15	15.1592	1
1	4	20	20.1082	1
1	4	25	25.2476	1
1	4	30	30.4808	1
1	4	35	35.4368	1
1	5	2.8	3.4104	1
1	5	4	4.2574	1
1	5	5	5.264001	1
1	5	8	8.2404	1
1	5	11	11.179	1
1	5	15	15.33	1
1	5	20	20.2258	1
1	5	25	25.5024	1
1	5	30	30.611	1
1	5	35	35.5516	1
1	6	2.8	3.472001	1
1	6	4	4.391801	1
1	6	5	5.196801	1
1	6	8	8.131201	1
1	6	11	11.0208	1
1	6	15	15.127	1
1	6	20	20.1376	1
1	6	25	25.2644	1
1	6	30	30.3562	1
1	6	35	35.5446	1
1	7	2.8	3.561601	1
1	7	4	4.387601	1
1	7	5	5.171601	1
1	7	8	8.332801	1
1	7	11	11.067	1
1	7	15	15.2082	1
1	7	20	20.3154	1
1	7	25	25.3022	1
1	7	30	30.3996	1
1	7	35	35.427	1
0	0	2.8	3.9536	1
0	0	4	4.8048	1
0	0	5	5.5888	1
0	0	8	8.558202	1
0	0	11	11.3736	1
0	0	15	15.2082	1
0	0	20	20.3686	1
0	0	25	25.1202	1
0	0	30	30.2694	1
0	0	35	35.5474	1
0	1	2.8	3.554601	1
0	1	4	4.319	1
0	1	5	5.231801	1
0	1	8	8.212401	1
0	1	11	11.0544	1
0	1	15	15.0906	1
0	1	20	20.1586	1
0	1	25	25.067	1
0	1	30	30.11121	1
0	1	35	35.3178	1
0	2	2.8	2.3366	1
0	2	4	4.071199	1
0	2	5	4.9756	1
0	2	8	7.743399	1
0	2	11	10.8612	1
0	2	15	14.9002	1
0	2	20	20.1124	1
0	2	25	25.3414	1
0	2	30	30.3786	1
0	2	35	35.3836	1
0	3	2.8	3.6848	1
0	3	4	4.6102	1
0	3	5	5.3606	1
0	3	8	8.139602	1
0	3	11	11.2756	1
0	3	15	15.2362	1
0	3	20	20.4106	1
0	3	25	25.4044	1
0	3	30	30.5494	1
0	3	35	35.8092	1
0	4	2.8	3.528	1
0	4	4	4.566801	1
0	4	5	5.5146	1
0	4	8	8.337001	1
0	4	11	11.3876	1
0	4	15	15.6198	1
0	4	20	20.6738	1
0	4	25	25.6564	1
0	4	30	30.9316	1
0	4	35	35.9128	1
0	5	2.8	3.8472	1
0	5	4	4.8188	1
0	5	5	5.3788	1
0	5	8	8.4434	1
0	5	11	11.5556	1
0	5	15	15.12	1
0	5	20	20.3224	1
0	5	25	25.1762	1
0	5	30	30.3926	1
0	5	35	35.60061	1
0	6	2.8	3.581201	1
0	6	4	4.510801	1
0	6	5	5.314401	1
0	6	8	8.2208	1
0	6	11	11.263	1
0	6	15	15.379	1
0	6	20	20.3112	1
0	6	25	25.5472	1
0	6	30	30.4906	1
0	6	35	35.58661	1
0	7	2.8	3.193399	1
0	7	4	4.2476	1
0	7	5	5.082002	1
0	7	8	8.101802	1
0	7	11	11.1216	1
0	7	15	15.1088	1
0	7	20	20.2412	1
0	7	25	25.396	1
0	7	30	30.3338	1
0	7	35	35.5348	1
1	0	2.8	3.3894	1
1	0	4	4.2294	1
1	0	5	5.0106	1
1	0	8	8.0794	1
1	0	11	11.0306	1
1	0	15	15.029	1
1	0	20	19.936	1
1	0	25	25.0922	1
1	0	30	30.1616	1
1	0	35	35.5516	1
1	1	2.8	3.402	1
1	1	4	4.324601	1
1	1	5	5.132401	1
1	1	8	8.057	1
1	1	11	11.193	1
1	1	15	15.1508	1
1	1	20	20.2244	1
1	1	25	25.2714	1
1	1	30	30.429	1
1	1	35	35.5124	1
1	2	2.8	3.560201	1
1	2	4	4.256	1
1	2	5	5.0596	1
1	2	8	8.1984	1
1	2	11	11.0712	1
1	2	15	15.1788	1
1	2	20	20.0032	1
1	2	25	25.3162	1
1	2	30	30.1196	1
1	2	35	35.259	1
1	3	2.8	3.2438	1
1	3	4	4.376401	1
1	3	5	5.097402	1
1	3	8	8.103201	1
1	3	11	11.333	1
1	3	15	15.1732	1
1	3	20	20.2776	1
1	3	25	25.2392	1
1	3	30	30.5788	1
1	3	35	35.4956	1
1	4	2.8	3.570001	1
1	4	4	4.4842	1
1	4	5	5.199601	1
1	4	8	8.181599	1
1	4	11	11.0362	1
1	4	15	15.1774	1
1	4	20	20.076	1
1	4	25	25.053	1
1	4	30	30.5886	1
1	4	35	35.4116	1
1	5	2.8	3.4986	1
1	5	4	4.281199	1
1	5	5	5.170201	1
1	5	8	8.134	1
1	5	11	11.1552	1
1	5	15	15.3748	1
1	5	20	20.1838	1
1	5	25	25.3876	1
1	5	30	30.499	1
1	5	35	35.546	1
1	6	2.8	3.4874	1
1	6	4	4.326001	1
1	6	5	5.049799	1
1	6	8	8.047199	1
1	6	11	11.0698	1
1	6	15	15.1396	1
1	6	20	20.1824	1
1	6	25	25.1384	1
1	6	30	30.3492	1
1	6	35	35.3864	1
1	7	2.8	3.543401	1
1	7	4	4.454801	1
1	7	5	5.180001	1
1	7	8	8.324401	1
1	7	11	11.1552	1
1	7	15	15.1578	1
1	7	20	20.384	1
1	7	25	25.4268	1
1	7	30	30.2848	1
1	7	35	35.4732	1
0	0	2.8	4.062799	1
0	0	4	4.7026	1
0	0	5	5.570601	1
0	0	8	8.563802	1
0	0	11	11.3008	1
0	0	15	15.4252	1
0	0	20	20.489	1
0	0	25	25.305	1
0	0	30	30.4066	1
0	0	35	35.7336	1
0	1	2.8	3.574201	1
0	1	4	4.305	1
0	1	5	5.145001	1
0	1	8	8.1844	1
0	1	11	11.1566	1
0	1	15	15.141	1
0	1	20	20.1292	1
0	1	25	25.0782	1
0	1	30	30.065	1
0	1	35	35.52221	1
0	2	2.8	2.436	1
0	2	4	3.9508	1
0	2	5	4.823	1
0	2	8	7.8932	1
0	2	11	10.9228	1
0	2	15	14.7952	1
0	2	20	19.9542	1
0	2	25	24.9326	1
0	2	30	30.205	1
0	2	35	35.4424	1
0	3	2.8	3.7576	1
0	3	4	4.418401	1
0	3	5	5.342401	1
0	3	8	7.992599	1
0	3	11	11.0572	1
0	3	15	15.2068	1
0	3	20	20.342	1
0	3	25	25.4646	1
0	3	30	30.5788	1
0	3	35	35.6636	1
0	4	2.8	3.609201	1
0	4	4	4.534601	1
0	4	5	5.467	1
0	4	8	8.519002	1
0	4	11	11.4534	1
0	4	15	15.4938	1
0	4	20	20.6066	1
0	4	25	25.5738	1
0	4	30	30.9134	1
0	4	35	35.8414	1
0	5	2.8	3.7982	1
0	5	4	4.470201	1
0	5	5	5.6266	1
0	5	8	8.395801	1
0	5	11	11.6354	1
0	5	15	15.1494	1
0	5	20	20.3056	1
0	5	25	25.1006	1
0	5	30	30.2862	1
0	5	35	35.55161	1
0	6	2.8	3.490201	1
0	6	4	4.464601	1
0	6	5	5.362	1
0	6	8	8.159202	1
0	6	11	11.2602	1
0	6	15	15.2096	1
0	6	20	20.2986	1
0	6	25	25.3022	1
0	6	30	30.3688	1
0	6	35	35.48441	1
0	7	2.8	3.1444	1
0	7	4	4.340001	1
0	7	5	5.110002	1
0	7	8	8.129801	1
0	7	11	11.1272	1
0	7	15	15.204	1
0	7	20	20.3686	1
0	7	25	25.3162	1
0	7	30	30.5284	1
0	7	35	35.5614	1
1	0	2.8	3.490201	1
1	0	4	4.440801	1
1	0	5	5.114202	1
1	0	8	7.993999	1
1	0	11	10.9228	1
1	0	15	15.1326	1
1	0	20	20.0872	1
1	0	25	25.1006	1
1	0	30	30.1826	1
1	0	35	35.4466	1
1	1	2.8	3.441201	1
1	1	4	4.361001	1
1	1	5	5.133801	1
1	1	8	8.0444	1
1	1	11	11.0908	1
1	1	15	15.176	1
1	1	20	20.3	1
1	1	25	25.1944	1
1	1	30	30.3352	1
1	1	35	35.3906	1
1	2	2.8	3.467801	1
1	2	4	4.2168	1
1	2	5	5.255601	1
1	2	8	8.108801	1
1	2	11	11.3344	1
1	2	15	15.0668	1
1	2	20	20.1306	1
1	2	25	25.0586	1
1	2	30	30.6432	1
1	2	35	35.4284	1
1	3	2.8	3.1892	1
1	3	4	4.382001	1
1	3	5	5.229001	1
1	3	8	8.237599	1
1	3	11	11.2406	1
1	3	15	15.1424	1
1	3	20	20.3112	1
1	3	25	25.2532	1
1	3	30	30.5074	1
1	3	35	35.5138	1
1	4	2.8	3.372601	1
1	4	4	4.439401	1
1	4	5	5.083402	1
1	4	8	8.136801	1
1	4	11	11.0194	1
1	4	15	15.0934	1
1	4	20	20.1236	1
1	4	25	25.0684	1
1	4	30	30.499	1
1	4	35	35.434	1
1	5	2.8	3.43	1
1	5	4	4.370801	1
1	5	5	5.282201	1
1	5	8	8.108801	1
1	5	11	11.1776	1
1	5	15	15.1872	1
1	5	20	20.2216	1
1	5	25	25.4114	1
1	5	30	30.5466	1
1	5	35	35.6916	1
1	6	2.8	3.3852	1
1	6	4	4.340001	1
1	6	5	5.140801	1
1	6	8	8.118601	1
1	6	11	10.9956	1
1	6	15	15.1284	1
1	6	20	20.1068	1
1	6	25	25.2714	1
1	6	30	30.282	1
1	6	35	35.4746	1
1	7	2.8	3.449601	1
1	7	4	4.403001	1
1	7	5	5.222001	1
1	7	8	8.320201	1
1	7	11	11.1468	1
1	7	15	15.1606	1
1	7	20	20.3126	1
1	7	25	25.3092	1
1	7	30	30.3772	1
1	7	35	35.5418	1
0	0	2.8	4.151	1
0	0	4	4.6998	1
0	0	5	5.8814	1
0	0	8	8.4742	1
0	0	11	11.4954	1
0	0	15	15.3748	1
0	0	20	20.8082	1
0	0	25	25.4562	1
0	0	30	30.5942	1
0	0	35	35.4788	1
0	1	2.8	3.5266	1
0	1	4	4.3358	1
0	1	5	5.292001	1
0	1	8	8.208199	1
0	1	11	11.1664	1
0	1	15	15.0948	1
0	1	20	20.2398	1
0	1	25	25.207	1
0	1	30	30.2372	1
0	1	35	35.53621	1
0	2	2.8	2.401	1
0	2	4	4.1566	1
0	2	5	4.977	1
0	2	8	7.741999	1
0	2	11	10.9676	1
0	2	15	14.9576	1
0	2	20	19.8548	1
0	2	25	24.9648	1
0	2	30	30.2316	1
0	2	35	35.58241	1
0	3	2.8	3.6862	1
0	3	4	4.384801	1
0	3	5	5.4446	1
0	3	8	8.2292	1
0	3	11	11.2322	1
0	3	15	15.2572	1
0	3	20	20.4358	1
0	3	25	25.4002	1
0	3	30	30.569	1
0	3	35	35.763	1
0	4	2.8	3.5238	1
0	4	4	4.537401	1
0	4	5	5.3914	1
0	4	8	8.313201	1
0	4	11	11.4982	1
0	4	15	15.6184	1
0	4	20	20.6318	1
0	4	25	25.7334	1
0	4	30	30.9512	1
0	4	35	35.8652	1
0	5	2.8	3.8332	1
0	5	4	3.8388	1
0	5	5	5.39	1
0	5	8	8.1662	1
0	5	11	11.368	1
0	5	15	14.889	1
0	5	20	20.272	1
0	5	25	25.3428	1
0	5	30	30.2904	1
0	5	35	35.4452	1
0	6	2.8	3.553201	1
0	6	4	4.509401	1
0	6	5	5.328401	1
0	6	8	8.274001	1
0	6	11	11.1916	1
0	6	15	15.2782	1
0	6	20	20.2174	1
0	6	25	25.466	1
0	6	30	30.2806	1
0	6	35	35.4634	1
0	7	2.8	3.1556	1
0	7	4	4.191599	1
0	7	5	5.115602	1
0	7	8	8.163402	1
0	7	11	11.137	1
0	7	15	15.155	1
0	7	20	20.1978	1
0	7	25	25.4422	1
0	7	30	30.4514	1
0	7	35	35.7742	1
1	0	2.8	3.493001	1
1	0	4	4.319	1
1	0	5	4.9994	1
1	0	8	7.9646	1
1	0	11	10.8738	1
1	0	15	14.9842	1
1	0	20	20.0886	1
1	0	25	25.0446	1
1	0	30	30.1154	1
1	0	35	35.49981	1
1	1	2.8	3.3012	1
1	1	4	4.335801	1
1	1	5	5.189801	1
1	1	8	8.073801	1
1	1	11	11.0936	1
1	1	15	15.2236	1
1	1	20	20.188	1
1	1	25	25.2686	1
1	1	30	30.3058	1
1	1	35	35.4676	1
1	2	2.8	3.465001	1
1	2	4	4.2644	1
1	2	5	5.362	1
1	2	8	8.255801	1
1	2	11	11.1552	1
1	2	15	15.1844	1
1	2	20	20.1208	1
1	2	25	25.4002	1
1	2	30	30.282	1
1	2	35	35.57961	1
1	3	2.8	3.423	1
1	3	4	4.383401	1
1	3	5	5.175801	1
1	3	8	8.1242	1
1	3	11	11.2392	1
1	3	15	15.0528	1
1	3	20	20.3322	1
1	3	25	25.4842	1
1	3	30	30.4794	1
1	3	35	35.5824	1
1	4	2.8	3.334801	1
1	4	4	4.278399	1
1	4	5	5.139401	1
1	4	8	8.111601	1
1	4	11	11.06	1
1	4	15	15.0626	1
1	4	20	20.2174	1
1	4	25	25.1692	1
1	4	30	30.247	1
1	4	35	35.3822	1
1	5	2.8	3.368401	1
1	5	4	4.323201	1
1	5	5	5.145001	1
1	5	8	8.1914	1
1	5	11	11.186	1
1	5	15	15.3132	1
1	5	20	20.1236	1
1	5	25	25.459	1
1	5	30	30.3856	1
1	5	35	35.34581	1
1	6	2.8	3.4692	1
1	6	4	4.341401	1
1	6	5	5.0344	1
1	6	8	8.0402	1
1	6	11	11.0726	1
1	6	15	15.092	1
1	6	20	20.2594	1
1	6	25	25.2952	1
1	6	30	30.3912	1
1	6	35	35.574	1
1	7	2.8	3.4958	1
1	7	4	4.449201	1
1	7	5	5.209401	1
1	7	8	8.269801	1
1	7	11	11.179	1
1	7	15	15.1088	1
1	7	20	20.2496	1
1	7	25	25.4408	1
1	7	30	30.3464	1
1	7	35	35.483	1
0	0	2.8	4.054399	1
0	0	4	4.8664	1
0	0	5	5.7442	1
0	0	8	8.384601	1
0	0	11	11.256	1
0	0	15	15.2334	1
0	0	20	20.5548	1
0	0	25	25.4072	1
0	0	30	30.6208	1
0	0	35	35.945	1
0	1	2.8	3.603601	1
0	1	4	4.424001	1
0	1	5	5.138001	1
0	1	8	8.153602	1
0	1	11	11.2406	1
0	1	15	15.0892	1
0	1	20	20.0046	1
0	1	25	25.3036	1
0	1	30	30.0664	1
0	1	35	35.3024	1
0	2	2.8	2.4402	1
0	2	4	3.8178	1
0	2	5	5.0274	1
0	2	8	7.8722	1
0	2	11	10.8836	1
0	2	15	14.7252	1
0	2	20	19.964	1
0	2	25	25.1118	1
0	2	30	30.2036	1
0	2	35	35.2674	1
0	3	2.8	3.7296	1
0	3	4	4.524801	1
0	3	5	5.336801	1
0	3	8	8.139602	1
0	3	11	11.3134	1
0	3	15	15.3538	1
0	3	20	20.3042	1
0	3	25	25.4534	1
0	3	30	30.59	1
0	3	35	35.7938	1
0	4	2.8	3.623201	1
0	4	4	4.7012	1
0	4	5	5.474	1
0	4	8	8.346801	1
0	4	11	11.452	1
0	4	15	15.4658	1
0	4	20	20.6668	1
0	4	25	25.6452	1
0	4	30	30.9036	1
0	4	35	35.7392	1
0	5	2.8	3.7996	1
0	5	4	4.559801	1
0	5	5	5.6098	1
0	5	8	8.337001	1
0	5	11	11.55	1
0	5	15	15.1914	1
0	5	20	19.4432	1
0	5	25	25.4394	1
0	5	30	30.3366	1
0	5	35	35.8806	1
0	6	2.8	3.465001	1
0	6	4	4.554201	1
0	6	5	5.4334	1
0	6	8	8.274001	1
0	6	11	11.2154	1
0	6	15	15.1704	1
0	6	20	20.2426	1
0	6	25	25.3134	1
0	6	30	30.464	1
0	6	35	35.4928	1
0	7	2.8	3.333401	1
0	7	4	4.2252	1
0	7	5	5.173001	1
0	7	8	8.048601	1
0	7	11	11.1692	1
0	7	15	15.274	1
0	7	20	20.3574	1
0	7	25	25.4982	1
0	7	30	30.541	1
0	7	35	35.6804	1
1	0	2.8	3.5112	1
1	0	4	4.3036	1
1	0	5	5.098801	1
1	0	8	8.045799	1
1	0	11	10.9088	1
1	0	15	15.0864	1
1	0	20	20.0298	1
1	0	25	25.1538	1
1	0	30	30.1504	1
1	0	35	35.53621	1
1	1	2.8	3.451001	1
1	1	4	4.424001	1
1	1	5	5.194001	1
1	1	8	8.058399	1
1	1	11	11.0824	1
1	1	15	15.1634	1
1	1	20	20.1474	1
1	1	25	25.2364	1
1	1	30	30.4122	1
1	1	35	35.42	1
1	2	2.8	3.339001	1
1	2	4	4.194399	1
1	2	5	5.170201	1
1	2	8	8.162	1
1	2	11	11.1552	1
1	2	15	15.2656	1
1	2	20	20.1166	1
1	2	25	25.3442	1
1	2	30	30.4906	1
1	2	35	35.9184	1
1	3	2.8	3.351601	1
1	3	4	4.3064	1
1	3	5	5.174401	1
1	3	8	8.150799	1
1	3	11	11.1636	1
1	3	15	15.1102	1
1	3	20	20.1334	1
1	3	25	25.3176	1
1	3	30	30.5466	1
1	3	35	35.6188	1
1	4	2.8	3.4132	1
1	4	4	4.2448	1
1	4	5	5.136601	1
1	4	8	7.98	1
1	4	11	11.1258	1
1	4	15	15.0766	1
1	4	20	20.3896	1
1	4	25	25.0936	1
1	4	30	30.5662	1
1	4	35	35.4396	1
1	5	2.8	3.4286	1
1	5	4	4.2868	1
1	5	5	5.174401	1
1	5	8	8.227798	1
1	5	11	11.2966	1
1	5	15	15.0934	1
1	5	20	20.1628	1
1	5	25	25.2462	1
1	5	30	30.4094	1
1	5	35	35.56421	1
1	6	2.8	3.472001	1
1	6	4	4.324601	1
1	6	5	5.142201	1
1	6	8	8.150801	1
1	6	11	11.0614	1
1	6	15	15.0458	1
1	6	20	20.1712	1
1	6	25	25.34	1
1	6	30	30.4878	1
1	6	35	35.4158	1
1	7	2.8	3.5014	1
1	7	4	4.5388	1
1	7	5	5.240201	1
1	7	8	8.2446	1
1	7	11	10.941	1
1	7	15	14.994	1
1	7	20	20.1824	1
1	7	25	25.2182	1
1	7	30	30.3072	1
1	7	35	35.48439	1
0	0	2.8	4.0026	1
0	0	4	4.7194	1
0	0	5	5.679801	1
0	0	8	8.4686	1
0	0	11	11.3792	1
0	0	15	15.4252	1
0	0	20	20.5926	1
0	0	25	25.473	1
0	0	30	30.5606	1
0	0	35	35.847	1
0	1	2.8	3.6792	1
0	1	4	4.419801	1
0	1	5	5.212201	1
0	1	8	8.166201	1
0	1	11	11.1776	1
0	1	15	15.134	1
0	1	20	20.1838	1
0	1	25	25.137	1
0	1	30	30.2736	1
0	1	35	35.4522	1
0	2	2.8	2.3898	1
0	2	4	3.8878	1
0	2	5	4.788	1
0	2	8	7.875	1
0	2	11	10.9536	1
0	2	15	14.8974	1
0	2	20	19.7736	1
0	2	25	25.3148	1
0	2	30	30.1518	1
0	2	35	35.266	1
0	3	2.8	3.6638	1
0	3	4	4.373601	1
0	3	5	5.342401	1
0	3	8	8.212399	1
0	3	11	11.3008	1
0	3	15	15.3076	1
0	3	20	20.349	1
0	3	25	25.3624	1
0	3	30	30.5746	1
0	3	35	35.791	1
0	4	2.8	3.605001	1
0	4	4	4.417001	1
0	4	5	5.4082	1
0	4	8	8.367801	1
0	4	11	11.4632	1
0	4	15	15.5414	1
0	4	20	20.6192	1
0	4	25	25.683	1
0	4	30	30.996	1
0	4	35	35.861	1
0	5	2.8	3.8654	1
0	5	4	4.454801	1
0	5	5	5.488	1
0	5	8	8.127001	1
0	5	11	10.9774	1
0	5	15	13.8334	1
0	5	20	20.2482	1
0	5	25	25.4058	1
0	5	30	30.4332	1
0	5	35	35.5978	1
0	6	2.8	3.467801	1
0	6	4	4.418401	1
0	6	5	5.3858	1
0	6	8	8.1928	1
0	6	11	11.2826	1
0	6	15	15.26	1
0	6	20	20.2566	1
0	6	25	25.4576	1
0	6	30	30.4024	1
0	6	35	35.48861	1
0	7	2.8	3.190599	1
0	7	4	4.2308	1
0	7	5	5.237401	1
0	7	8	8.045799	1
0	7	11	11.0656	1
0	7	15	15.2782	1
0	7	20	20.377	1
0	7	25	25.3834	1
0	7	30	30.5158	1
0	7	35	35.5166	1
1	0	2.8	3.4034	1
1	0	4	4.2644	1
1	0	5	4.9798	1
1	0	8	7.9408	1
1	0	11	10.9704	1
1	0	15	14.9954	1
1	0	20	19.9528	1
1	0	25	25.1328	1
1	0	30	30.198	1
1	0	35	35.546	1
1	1	2.8	3.4748	1
1	1	4	4.459001	1
1	1	5	5.138001	1
1	1	8	7.998199	1
1	1	11	11.1986	1
1	1	15	15.113	1
1	1	20	20.1628	1
1	1	25	25.1524	1
1	1	30	30.3296	1
1	1	35	35.4872	1
1	2	2.8	3.351601	1
1	2	4	4.298	1
1	2	5	5.245801	1
1	2	8	8.174602	1
1	2	11	11.067	1
1	2	15	15.267	1
1	2	20	20.1418	1
1	2	25	25.0222	1
1	2	30	30.6054	1
1	2	35	35.658	1
1	3	2.8	3.2522	1
1	3	4	4.397401	1
1	3	5	5.047	1
1	3	8	8.110201	1
1	3	11	11.1818	1
1	3	15	15.0668	1
1	3	20	20.2888	1
1	3	25	25.2266	1
1	3	30	30.61381	1
1	3	35	35.59081	1
1	4	2.8	3.3922	1
1	4	4	4.362401	1
1	4	5	5.152001	1
1	4	8	8.163401	1
1	4	11	11.1524	1
1	4	15	15.1592	1
1	4	20	20.3322	1
1	4	25	25.3302	1
1	4	30	30.2568	1
1	4	35	35.6734	1
1	5	2.8	3.333401	1
1	5	4	4.389	1
1	5	5	5.177201	1
1	5	8	8.220801	1
1	5	11	11.1832	1
1	5	15	15.2194	1
1	5	20	20.2132	1
1	5	25	25.3442	1
1	5	30	30.506	1
1	5	35	35.6608	1
1	6	2.8	3.438401	1
1	6	4	4.2994	1
1	6	5	5.101602	1
1	6	8	8.1732	1
1	6	11	11.0166	1
1	6	15	15.0458	1
1	6	20	20.1642	1
1	6	25	25.2154	1
1	6	30	30.3814	1
1	6	35	35.4382	1
1	7	2.8	3.4328	1
1	7	4	4.396001	1
1	7	5	5.110002	1
1	7	8	8.1998	1
1	7	11	11.1342	1
1	7	15	15.1844	1
1	7	20	20.349	1
1	7	25	25.3316	1
1	7	30	30.3912	1
1	7	35	35.56	1
0	0	2.8	4.1482	1
0	0	4	4.936399	1
0	0	5	5.866	1
0	0	8	8.712201	1
0	0	11	11.5724	1
0	0	15	15.4826	1
0	0	20	20.9104	1
0	0	25	25.8902	1
0	0	30	30.7496	1
0	0	35	36.106	1
0	1	2.8	3.6806	1
0	1	4	4.470201	1
0	1	5	5.294801	1
0	1	8	8.129801	1
0	1	11	11.1678	1
0	1	15	15.0332	1
0	1	20	20.0228	1
0	1	25	25.3596	1
0	1	30	30.247	1
0	1	35	35.64541	1
0	2	2.8	2.4038	1
0	2	4	3.708601	1
0	2	5	4.9658	1
0	2	8	7.795199	1
0	2	11	10.8556	1
0	2	15	14.7392	1
0	2	20	19.8058	1
0	2	25	25.0278	1
0	2	30	30.2946	1
0	2	35	35.3374	1
0	3	2.8	3.7478	1
0	3	4	4.460401	1
0	3	5	5.352201	1
0	3	8	8.117202	1
0	3	11	11.319	1
0	3	15	15.2166	1
0	3	20	20.37	1
0	3	25	25.403	1
0	3	30	30.6404	1
0	3	35	35.7266	1
0	4	2.8	3.6904	1
0	4	4	4.466001	1
0	4	5	5.5286	1
0	4	8	8.4602	1
0	4	11	11.4842	1
0	4	15	15.5022	1
0	4	20	20.5226	1
0	4	25	25.718	1
0	4	30	30.8364	1
0	4	35	35.819	1
0	5	2.8	3.8556	1
0	5	4	5.513201	1
0	5	5	5.4964	1
0	5	8	8.358001	1
0	5	11	11.6522	1
0	5	15	15.3062	1
0	5	20	20.3084	1
0	5	25	25.074	1
0	5	30	30.2918	1
0	5	35	35.6986	1
0	6	2.8	3.467801	1
0	6	4	4.501001	1
0	6	5	5.341001	1
0	6	8	8.1368	1
0	6	11	11.2602	1
0	6	15	15.2866	1
0	6	20	20.2468	1
0	6	25	25.508	1
0	6	30	30.4696	1
0	6	35	35.5138	1
0	7	2.8	3.0156	1
0	7	4	4.2602	1
0	7	5	5.119802	1
0	7	8	8.121401	1
0	7	11	11.102	1
0	7	15	15.2306	1
0	7	20	20.356	1
0	7	25	25.5262	1
0	7	30	30.562	1
0	7	35	35.854	1
1	0	2.8	3.372601	1
1	0	4	4.305	1
1	0	5	5.132401	1
1	0	8	7.98	1
1	0	11	11.0082	1
1	0	15	15.0584	1
1	0	20	19.9248	1
1	0	25	24.9634	1
